Account,Phone,Date,City,Province,Amount
Account Code Summary by NPA,,17-Feb,MONTREAL,PQ,0.01
Account Code Summary by NPA,,19-Feb,FERDINAND,IN,0.02
Account Code Summary by NPA,,22-Feb,CHATHAM,ON,0.01
Account Code Summary by NPA,,22-Feb,SARNIA,ON,0.01
Account Code Summary by NPA,,22-Feb,KITCHEWTR,ON,0.07
Account Code Summary by NPA,,22-Feb,KITCHEWTR,ON,0.06
Account Code Summary by NPA,,22-Feb,KITCHEWTR,ON,0.06
Account Code Summary by NPA,,23-Feb,LONDON,ON,0.01
Account Code Summary by NPA,,23-Feb,CHATHAM,ON,0.01
Account Code Summary by NPA,,23-Feb,LONDON,ON,0.01
Account Code Summary by NPA,,23-Feb,KITCHEWTR,ON,0.03
Account Code Summary by NPA,,23-Feb,KITCHEWTR,ON,0.03
Account Code Summary by NPA,,23-Feb,ST JOHNS,NF,0.08
Account Code Summary by NPA,,24-Feb,SARNIA,ON,0.02
Account Code Summary by NPA,,24-Feb,HAMILTON,ON,0.04
Account Code Summary by NPA,,24-Feb,HAMILTON,ON,0.06
Account Code Summary by NPA,,24-Feb,ST THOMAS,ON,0.04
Account Code Summary by NPA,,24-Feb,CALGARY,AB,0.01
Account Code Summary by NPA,,25-Feb,KITCHEWTR,ON,0.06
Account Code Summary by NPA,,25-Feb,KITCHEWTR,ON,0.06
Account Code Summary by NPA,,25-Feb,KITCHEWTR,ON,0.08
Account Code Summary by NPA,,25-Feb,TORONTO,ON,0.04
Account Code Summary by NPA,,25-Feb,MONTREAL,PQ,0.01
Account Code Summary by NPA,,26-Feb,LONDON,ON,0.01
Account Code Summary by NPA,,26-Feb,LONDON,ON,0.08
Account Code Summary by NPA,,26-Feb,COOKSVILL,ON,0.05
Account Code Summary by NPA,,26-Feb,TORONTO,ON,0.06
Account Code Summary by NPA,,26-Feb,LONDON,ON,0.07
Account Code Summary by NPA,,26-Feb,MELBOURNE,ON,0.01
Account Code Summary by NPA,,26-Feb,MONTREAL,PQ,0.01
Account Code Summary by NPA,,Feb-29,CHATHAM,ON,0.01
Account Code Summary by NPA,,Feb-29,SARNIA,ON,0.01
Account Code Summary by NPA,,Feb-29,SARNIA,ON,0.01
Account Code Summary by NPA,,Feb-29,KITCHEWTR,ON,0.06
Account Code Summary by NPA,,Feb-29,LONDON,ON,0.01
Account Code Summary by NPA,,Feb-29,LONDON,ON,0.01
10689,,11-Feb,LONDON,ON,0.02
10689,,11-Feb,SARNIA,ON,0.02
10689,,11-Feb,SARNIA,ON,0.02
10689,,11-Feb,CHATHAM,ON,0.07
10689,,11-Feb,SARNIA,ON,0.01
10689,,12-Feb,PELHAM,ON,0.1
10689,,12-Feb,CHATHAM,ON,0.01
10689,,16-Feb,PELHAM,ON,0.04
10689,,16-Feb,GODERICH,ON,0.01
10689,,16-Feb,GODERICH,ON,0.02
10689,,16-Feb,SARNIA,ON,0.02
10689,,16-Feb,LONDON,ON,0.01
10689,,16-Feb,CHATHAM,ON,0.01
10689,,17-Feb,CHATHAM,ON,0.01
10689,,18-Feb,TORONTO,ON,0.01
10689,,18-Feb,WALLACEBG,ON,0.06
10689,,20-Feb,STCTNSTHL,ON,0.04
10689,,20-Feb,SARNIA,ON,0.01
10689,,20-Feb,CHATHAM,ON,0.01
10689,,21-Feb,DRESDEN,ON,0.01
10689,,21-Feb,DRESDEN,ON,0.01
10689,,22-Feb,DRESDEN,ON,0.04
10689,,22-Feb,PELHAM,ON,0.03
10689,,22-Feb,CHATHAM,ON,0.01
10689,,23-Feb,CHATHAM,ON,0.02
10689,,23-Feb,SARNIA,ON,0.01
10689,,23-Feb,CHATHAM,ON,0.03
10689,,23-Feb,CORUNNA,ON,0.01
10689,,23-Feb,LONDON,ON,0.01
10689,,23-Feb,CHATHAM,ON,0.02
10689,,25-Feb,BLENHEIM,ON,0.08
10689,,25-Feb,SARNIA,ON,0.01
10689,,25-Feb,OWEN SOUN,ON,0.01
10689,,25-Feb,LONDON,ON,0.06
10689,,26-Feb,LONDON,ON,0.05
10689,,26-Feb,CHATHAM,ON,0.01
10689,,26-Feb,TILBURY,ON,0.01
10689,,26-Feb,TILBURY,ON,0.06
10689,,26-Feb,CHATHAM,ON,0.01
10689,,26-Feb,CHATHAM,ON,0.01
10689,,26-Feb,SARNIA,ON,0.14
13546,,10-Feb,GODERICH,ON,0.02
13546,,10-Feb,CORUNNA,ON,0.01
13546,,10-Feb,CHATHAM,ON,0.01
13546,,11-Feb,CHATHAM,ON,0.01
13546,,11-Feb,CORUNNA,ON,0.02
13546,,11-Feb,FOREST,ON,0.01
13546,,11-Feb,SALTSTMAR,ON,0.16
13546,,11-Feb,SARNIA,ON,0.01
13546,,11-Feb,CHATHAM,ON,0.02
13546,,12-Feb,SARNIA,ON,0.01
13546,,12-Feb,SARNIA,ON,0.04
13546,,16-Feb,WALLACEBG,ON,0.03
13546,,16-Feb,DRESDEN,ON,0.01
13546,,16-Feb,CHATHAM,ON,0.01
13546,,16-Feb,LONDON,ON,0.01
13546,,16-Feb,SARNIA,ON,0.01
13546,,17-Feb,TILBURY,ON,0.02
13546,,17-Feb,LONDON,ON,0.01
13546,,17-Feb,SARNIA,ON,0.03
13546,,17-Feb,BRANTFORD,ON,0.01
13546,,17-Feb,SARNIA,ON,0.01
13546,,17-Feb,SARNIA,ON,0.01
13546,,17-Feb,CHATHAM,ON,0.01
13546,,17-Feb,LONDON,ON,0.02
13546,,17-Feb,CHATHAM,ON,0.02
13546,,17-Feb,SARNIA,ON,0.01
13546,,17-Feb,KITCHEWTR,ON,0.01
13546,,18-Feb,SIMCOE,ON,0.05
13546,,18-Feb,TORONTO,ON,0.01
13546,,18-Feb,SARNIA,ON,0.02
13546,,18-Feb,KITCHEWTR,ON,0.03
13546,,22-Feb,KITCHEWTR,ON,0.01
13546,,23-Feb,SARNIA,ON,0.01
13546,,23-Feb,SARNIA,ON,0.01
13546,,24-Feb,SARNIA,ON,0.02
13546,,24-Feb,LONDON,ON,0.01
13546,,25-Feb,LONDON,ON,0.02
13546,,25-Feb,LONDON,ON,0.03
13546,,25-Feb,TORONTO,ON,0.06
13546,,25-Feb,RIDGETOWN,ON,0.01
13546,,26-Feb,STRATFORD,ON,0.01
13546,,26-Feb,SARNIA,ON,0.01
13546,,26-Feb,WINDSOR,ON,0.04
13546,,26-Feb,SARNIA,ON,0.01
13546,,26-Feb,MOUNT FOR,ON,0.01
13546,,26-Feb,MOUNT FOR,ON,0.01
13546,,26-Feb,OAK RIDGE,ON,0.01
13546,,27-Feb,LONDON,ON,0.03
13546,,27-Feb,TILBURY,ON,0.02
13546,,27-Feb,WINDSOR,ON,0.01
13546,,Feb-29,LONDON,ON,0.01
13789,,9-Feb,CHATHAM,ON,0.02
13789,,9-Feb,FOREST,ON,0.07
13789,,11-Feb,WALLACEBG,ON,0.04
13789,,11-Feb,AURORA,ON,0.04
13789,,11-Feb,BLENHEIM,ON,0.02
13789,,11-Feb,SARNIA,ON,0.02
13789,,11-Feb,SARNIA,ON,0.04
13789,,13-Feb,SARNIA,ON,0.01
13789,,13-Feb,CHATHAM,ON,0.02
13789,,13-Feb,SARNIA,ON,0.01
13789,,13-Feb,CORUNNA,ON,0.01
13789,,13-Feb,SARNIA,ON,0.01
13789,,17-Feb,SARNIA,ON,0.14
13789,,18-Feb,TORONTO,ON,0.02
13789,,18-Feb,TORONTO,ON,0.01
13789,,19-Feb,CHATHAM,ON,0.2
13789,,19-Feb,SARNIA,ON,0.02
13789,,19-Feb,CORUNNA,ON,0.01
13789,,19-Feb,SOMBRA,ON,0.01
13789,,24-Feb,CHATHAM,ON,0.01
13789,,25-Feb,CHATHAM,ON,0.02
13789,,26-Feb,CHATHAM,ON,0.01
13789,,26-Feb,SARNIA,ON,0.01
13789,,27-Feb,SARNIA,ON,0.01
13789,,27-Feb,STRATFORD,ON,0.01
14378,,10-Feb,THORNHILL,ON,0.07
14378,,24-Feb,TORONTO,ON,0.22
14378,,24-Feb,TORONTO,ON,0.02
14378,,26-Feb,TORONTO,ON,0.04
16110,,10-Feb,BUCHANAN,MI,0.06
16110,,18-Feb,OAKVILLE,ON,0.16
17997,,11-Feb,RICHMONDH,ON,0.15
17997,,12-Feb,WOODBRIDG,ON,0.02
17997,,16-Feb,WOODBRIDG,ON,0.03
17997,,16-Feb,TORONTO,ON,0.01
17997,,16-Feb,WOODBRIDG,ON,0.52
17997,,16-Feb,KINGSTON,ON,0.01
17997,,16-Feb,GRAND RPD,MI,0.01
17997,,17-Feb,GRAND RPD,MI,0.09
17997,,19-Feb,BOCA RATO,FL,0.01
17997,,19-Feb,SYRACUSE,NY,0.08
17997,,19-Feb,LADNER,BC,0.01
17997,,22-Feb,HESPELER,ON,0.27
17997,,25-Feb,HESPELER,ON,0.05
17997,,26-Feb,TORONTO,ON,0.01
17997,,26-Feb,HIGH POIN,NC,0.01
17997,,26-Feb,HIGH POIN,NC,0.02
19224,,18-Feb,TORONTO,ON,0.05
19224,,19-Feb,TORONTO,ON,0.01
21305,,10-Feb,TORONTO,ON,0.01
21305,,17-Feb,OAKVILLE,ON,0.05
21305,,17-Feb,OAKVILLE,ON,0.08
21305,,22-Feb,TORONTO,ON,0.01
21305,,24-Feb,BOLTON,ON,0.02
21305,,24-Feb,BOLTON,ON,0.07
25132,,9-Feb,SARNIA,ON,0.08
25132,,9-Feb,PORT HURO,MI,0.1
25132,,9-Feb,LONDON,ON,0.01
25132,,9-Feb,CHATHAM,ON,0.02
25132,,10-Feb,TILBURY,ON,0.02
25132,,12-Feb,SARNIA,ON,0.01
25132,,12-Feb,LONDON,ON,0.02
25132,,13-Feb,CHATHAM,ON,0.02
25132,,13-Feb,SARNIA,ON,0.02
25132,,13-Feb,CHATHAM,ON,0.02
25132,,13-Feb,CHATHAM,ON,0.02
25132,,13-Feb,BRIGHTSGR,ON,0.01
25132,,14-Feb,BRIGHTSGR,ON,0.03
25132,,16-Feb,CHATHAM,ON,0.01
25132,,16-Feb,CHATHAM,ON,0.02
25132,,16-Feb,CHATHAM,ON,0.01
25132,,16-Feb,TORONTO,ON,0.02
25132,,16-Feb,CHATHAM,ON,0.01
25132,,16-Feb,CHATHAM,ON,0.01
25132,,16-Feb,CHATHAM,ON,0.02
25132,,16-Feb,THAMESVL,ON,0.02
25132,,16-Feb,WYOMING,ON,0.02
25132,,16-Feb,SARNIA,ON,0.02
25132,,18-Feb,CHATHAM,ON,0.02
25132,,18-Feb,BLENHEIM,ON,0.01
25132,,18-Feb,CHATHAM,ON,0.04
25132,,19-Feb,CHATHAM,ON,0.02
25132,,19-Feb,CHATHAM,ON,0.02
25132,,19-Feb,SARNIA,ON,0.02
25132,,19-Feb,CHATHAM,ON,0.02
25132,,23-Feb,WALLACEBG,ON,0.01
25132,,23-Feb,CHATHAM,ON,0.02
25132,,23-Feb,CHATHAM,ON,0.05
25132,,24-Feb,CHATHAM,ON,0.03
25132,,24-Feb,CHATHAM,ON,0.02
25132,,24-Feb,SARNIA,ON,0.02
25132,,24-Feb,CHATHAM,ON,0.03
25132,,24-Feb,SARNIA,ON,0.01
25132,,24-Feb,SHERBROOK,PQ,0.02
25132,,24-Feb,OSHAWA,ON,0.01
25132,,24-Feb,LONDON,ON,0.02
25132,,24-Feb,CHATHAM,ON,0.01
25132,,26-Feb,LONDON,ON,0.02
25132,,26-Feb,EDMONTON,AB,0.01
25132,,26-Feb,WALLACEBG,ON,0.02
25132,,26-Feb,SARNIA,ON,0.01
25132,,26-Feb,CHATHAM,ON,0.02
25132,,26-Feb,CHATHAM,ON,0.08
25132,,26-Feb,CHATHAM,ON,0.02
25132,,26-Feb,LONDON,ON,0.01
25132,,27-Feb,GUELPH,ON,0.02
25132,,27-Feb,SARNIA,ON,0.01
25132,,28-Feb,CHATHAM,ON,0.01
25396,,10-Feb,CHATHAM,ON,0.01
25396,,10-Feb,WALLACEBG,ON,0.01
25396,,10-Feb,CHATHAM,ON,0.01
25396,,10-Feb,CHATHAM,ON,0.02
25396,,10-Feb,CHATHAM,ON,0.02
25396,,10-Feb,BLENHEIM,ON,0.02
25396,,10-Feb,CHATHAM,ON,0.01
25396,,10-Feb,PT LAMBTO,ON,0.01
25396,,10-Feb,CHATHAM,ON,0.01
25396,,10-Feb,CHATHAM,ON,0.01
25396,,10-Feb,CHATHAM,ON,0.01
25396,,10-Feb,CHATHAM,ON,0.02
25396,,10-Feb,CHATHAM,ON,0.03
25396,,10-Feb,CHATHAM,ON,0.02
25396,,10-Feb,CHATHAM,ON,0.01
25396,,10-Feb,CORUNNA,ON,0.01
25396,,10-Feb,MERLIN,ON,0.02
25396,,10-Feb,CHATHAM,ON,0.02
25396,,10-Feb,CHATHAM,ON,0.01
25396,,11-Feb,HULL,PQ,0.01
25396,,11-Feb,WALLACEBG,ON,0.02
25396,,11-Feb,CHATHAM,ON,0.01
25396,,11-Feb,CHATHAM,ON,0.01
25396,,11-Feb,CHATHAM,ON,0.01
25396,,11-Feb,CHATHAM,ON,0.01
25396,,11-Feb,CHATHAM,ON,0.02
25396,,11-Feb,CHATHAM,ON,0.04
25396,,11-Feb,CHATHAM,ON,0.48
25396,,11-Feb,CHATHAM,ON,0.01
25396,,16-Feb,CHATHAM,ON,0.01
25396,,16-Feb,CHATHAM,ON,0.01
25396,,16-Feb,CHATHAM,ON,0.01
25396,,16-Feb,CHATHAM,ON,0.02
25396,,16-Feb,CHATHAM,ON,0.02
25396,,16-Feb,SARNIA,ON,0.01
25396,,16-Feb,WALKERTON,ON,0.01
25396,,16-Feb,CHATHAM,ON,0.01
25396,,16-Feb,CHATHAM,ON,0.09
25396,,17-Feb,BLENHEIM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,WALLACEBG,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,WALLACEBG,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,BLENHEIM,ON,0.01
25396,,17-Feb,DRESDEN,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.04
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,WALLACEBG,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,STCTNSTHL,ON,0.02
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.09
25396,,17-Feb,CHATHAM,ON,0.05
25396,,17-Feb,CORUNNA,ON,0.01
25396,,17-Feb,CHATHAM,ON,0.01
25396,,18-Feb,CHATHAM,ON,0.02
25396,,18-Feb,CHATHAM,ON,0.01
25396,,18-Feb,CHATHAM,ON,0.02
25396,,18-Feb,CHATHAM,ON,0.01
25396,,18-Feb,CHATHAM,ON,0.01
25396,,18-Feb,CHATHAM,ON,0.02
25396,,18-Feb,THAMESVL,ON,0.01
25396,,18-Feb,THAMESVL,ON,0.01
25396,,18-Feb,TILBURY,ON,0.02
25396,,18-Feb,CHATHAM,ON,0.01
25396,,18-Feb,CHATHAM,ON,0.02
25396,,18-Feb,CHATHAM,ON,0.01
25396,,18-Feb,CHATHAM,ON,0.02
25396,,18-Feb,CHATHAM,ON,0.02
25396,,18-Feb,CHATHAM,ON,0.01
25396,,18-Feb,CHATHAM,ON,0.01
25396,,22-Feb,SARNIA,ON,0.01
25396,,22-Feb,CHATHAM,ON,0.01
25396,,22-Feb,CHATHAM,ON,0.01
25396,,22-Feb,CHATHAM,ON,0.01
25396,,22-Feb,CHATHAM,ON,0.01
25396,,22-Feb,CHATHAM,ON,0.02
25396,,22-Feb,CHATHAM,ON,0.01
25396,,22-Feb,BLENHEIM,ON,0.03
25396,,22-Feb,BLENHEIM,ON,0.04
25396,,22-Feb,LONDON,ON,0.03
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.03
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,VICTORIA,BC,0.01
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,BOTHWELL,ON,0.02
25396,,23-Feb,BLENHEIM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,WALLACEBG,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.03
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,STCTNSTHL,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,THAMESVL,ON,0.01
25396,,23-Feb,BLENHEIM,ON,0.18
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.01
25396,,23-Feb,CHATHAM,ON,0.02
25396,,23-Feb,CORUNNA,ON,0.02
25396,,23-Feb,WALLACEBG,ON,0.02
25396,,23-Feb,CHATHAM,ON,0.01
25396,,24-Feb,CHATHAM,ON,0.01
25396,,24-Feb,CHATHAM,ON,0.02
25396,,24-Feb,DRESDEN,ON,0.02
25396,,24-Feb,CHATHAM,ON,0.02
25396,,24-Feb,CHATHAM,ON,0.02
25396,,24-Feb,CHATHAM,ON,0.01
25396,,24-Feb,CHATHAM,ON,0.02
25396,,24-Feb,CHATHAM,ON,0.02
25396,,24-Feb,CHATHAM,ON,0.01
25396,,24-Feb,CHATHAM,ON,0.09
25396,,24-Feb,CHATHAM,ON,0.02
25396,,24-Feb,CHATHAM,ON,0.07
25396,,Feb-29,CHATHAM,ON,0.03
25396,,Feb-29,DRESDEN,ON,0.01
25396,,Feb-29,CHATHAM,ON,0.03
25396,,Feb-29,CHATHAM,ON,0.02
25396,,Feb-29,STCTNSTHL,ON,0.07
25396,,Feb-29,CHATHAM,ON,0.02
25396,,Feb-29,CHATHAM,ON,0.01
25396,,Feb-29,CHATHAM,ON,0.01
25396,,Feb-29,BRANTFORD,ON,0.02
25556,,24-Feb,CHARLOTTE,NC,0.02
25838,,9-Feb,TORONTO,ON,0.02
25838,,9-Feb,TORONTO,ON,0.01
25838,,9-Feb,WOODBRIDG,ON,0.2
25838,,10-Feb,SYRACUSE,NY,0.01
25838,,17-Feb,TORONTO,ON,0.02
25838,,17-Feb,KITCHEWTR,ON,0.02
25838,,17-Feb,TORONTO,ON,0.03
25838,,17-Feb,TORONTO,ON,0.22
25838,,17-Feb,HESPELER,ON,0.04
25838,,17-Feb,HESPELER,ON,0.01
25838,,18-Feb,TORONTO,ON,0.03
25838,,19-Feb,SALT LAKE,UT,0.11
25838,,19-Feb,KITCHEWTR,ON,0.01
25838,,22-Feb,KITCHEWTR,ON,0.01
25838,,22-Feb,TORONTO,ON,0.03
25838,,24-Feb,FARMINGDL,NY,0.03
25838,,24-Feb,SALT LAKE,UT,0.01
25838,,24-Feb,FARMINGDL,NY,0.09
25838,,25-Feb,FARMINGDL,NY,0.02
25838,,25-Feb,HESPELER,ON,0.05
28462,,9-Feb,CHATHAM,ON,0.01
28462,,9-Feb,SARNIA,ON,0.01
28462,,9-Feb,SARNIA,ON,0.01
28462,,9-Feb,SARNIA,ON,0.02
28462,,9-Feb,DUNGANNON,ON,0.01
28462,,9-Feb,MILTON,ON,0.01
28462,,9-Feb,SARNIA,ON,0.01
28462,,9-Feb,LONDON,ON,0.02
28462,,9-Feb,OAKVILLE,ON,0.05
28462,,10-Feb,TILBURY,ON,0.03
28462,,10-Feb,KITCHEWTR,ON,0.49
28462,,11-Feb,SARNIA,ON,0.01
28462,,11-Feb,CHATHAM,ON,0.01
28462,,11-Feb,SARNIA,ON,0.01
28462,,11-Feb,CHATHAM,ON,0.06
28462,,11-Feb,CHATHAM,ON,0.03
28462,,11-Feb,TORONTO,ON,0.02
28462,,11-Feb,SARNIA,ON,0.01
28462,,12-Feb,TORONTO,ON,1.34
28462,,16-Feb,SARNIA,ON,0.01
28462,,16-Feb,SARNIA,ON,0.02
28462,,16-Feb,LONDON,ON,0.02
28462,,16-Feb,OAKVILLE,ON,0.01
28462,,16-Feb,SARNIA,ON,0.02
28462,,16-Feb,CHATHAM,ON,0.01
28462,,16-Feb,CHATHAM,ON,0.01
28462,,16-Feb,CHATHAM,ON,0.01
28462,,16-Feb,TORONTO,ON,0.02
28462,,17-Feb,OILSPRING,ON,0.02
28462,,17-Feb,CHATHAM,ON,0.01
28462,,17-Feb,SARNIA,ON,0.01
28462,,17-Feb,SARNIA,ON,0.04
28462,,17-Feb,SARNIA,ON,0.01
28462,,18-Feb,KITCHEWTR,ON,0.14
28462,,18-Feb,CHATHAM,ON,0.04
28462,,18-Feb,CHATHAM,ON,0.01
28462,,18-Feb,SARNIA,ON,0.04
28462,,18-Feb,CHATHAM,ON,0.02
28462,,18-Feb,SARNIA,ON,0.03
28462,,18-Feb,SARNIA,ON,0.03
28462,,18-Feb,PETROLIA,ON,0.01
28462,,18-Feb,TORONTO,ON,0.03
28462,,18-Feb,SIMCOE,ON,0.01
28462,,22-Feb,OAKVILLE,ON,0.01
28462,,22-Feb,SARNIA,ON,0.01
28462,,22-Feb,CHATHAM,ON,0.02
28462,,22-Feb,CHATHAM,ON,0.01
28462,,22-Feb,CHATHAM,ON,0.02
28462,,22-Feb,CHATHAM,ON,0.04
28462,,22-Feb,BARRIE,ON,0.03
28462,,23-Feb,GORE BAY,ON,0.07
28462,,23-Feb,SARNIA,ON,0.01
28462,,23-Feb,SARNIA,ON,0.02
28462,,23-Feb,TORONTO,ON,0.01
28462,,23-Feb,SARNIA,ON,0.02
28462,,23-Feb,CHATHAM,ON,0.06
28462,,23-Feb,LONDON,ON,0.01
28462,,23-Feb,SARNIA,ON,0.01
28462,,23-Feb,PETROLIA,ON,0.01
28462,,23-Feb,SARNIA,ON,0.01
28462,,23-Feb,SARNIA,ON,0.01
28462,,23-Feb,SARNIA,ON,0.01
28462,,24-Feb,WALLACEBG,ON,0.01
28462,,25-Feb,CHATHAM,ON,0.02
28462,,26-Feb,GORE BAY,ON,0.02
28462,,26-Feb,TILBURY,ON,0.05
28462,,26-Feb,LONDON,ON,0.01
28462,,26-Feb,STRATFORD,ON,0.01
28462,,26-Feb,TORONTO,ON,0.18
28462,,27-Feb,SARNIA,ON,0.02
28462,,27-Feb,SARNIA,ON,0.01
28462,,27-Feb,SARNIA,ON,0.03
28462,,27-Feb,TORONTO,ON,0.02
28462,,27-Feb,SARNIA,ON,0.02
28462,,27-Feb,LONDON,ON,0.01
28462,,27-Feb,LONDON,ON,0.03
28462,,27-Feb,CHATHAM,ON,0.01
28462,,Feb-29,TORONTO,ON,0.01
28546,,9-Feb,CHATHAM,ON,0.05
28546,,9-Feb,SARNIA,ON,0.06
28546,,11-Feb,CHATHAM,ON,0.02
28546,,11-Feb,CHATHAM,ON,0.01
28546,,11-Feb,CHATHAM,ON,0.01
28546,,11-Feb,BLENHEIM,ON,0.02
28546,,11-Feb,CHATHAM,ON,0.01
28546,,11-Feb,CHATHAM,ON,0.01
28546,,11-Feb,CHATHAM,ON,0.02
28546,,11-Feb,STCTNSTHL,ON,0.01
28546,,11-Feb,CHATHAM,ON,0.01
28546,,11-Feb,FOREST,ON,0.02
28546,,13-Feb,MERLIN,ON,0.01
28546,,13-Feb,CHATHAM,ON,0.01
28546,,13-Feb,CORUNNA,ON,0.01
28546,,13-Feb,SARNIA,ON,0.01
28546,,13-Feb,GODERICH,ON,0.01
28546,,13-Feb,LONDON,ON,0.01
28546,,13-Feb,LONDON,ON,0.01
28546,,13-Feb,CHATHAM,ON,0.01
28546,,13-Feb,CHATHAM,ON,0.01
28546,,13-Feb,CHATHAM,ON,0.01
28546,,13-Feb,THAMESVL,ON,0.01
28546,,13-Feb,CHATHAM,ON,0.01
28546,,13-Feb,CHATHAM,ON,0.01
28546,,13-Feb,CHATHAM,ON,0.01
28546,,13-Feb,CHATHAM,ON,0.01
28546,,16-Feb,CHATHAM,ON,0.01
28546,,16-Feb,CHATHAM,ON,0.01
28546,,16-Feb,BOTHWELL,ON,0.02
28546,,17-Feb,WALLACEBG,ON,0.01
28546,,17-Feb,CHATHAM,ON,0.01
28546,,17-Feb,CHATHAM,ON,0.01
28546,,17-Feb,CHATHAM,ON,0.01
28546,,17-Feb,CHATHAM,ON,0.01
28546,,17-Feb,WASAGA BC,ON,0.06
28546,,17-Feb,CHATHAM,ON,0.01
28546,,17-Feb,CHATHAM,ON,0.05
28546,,17-Feb,CHATHAM,ON,0.02
28546,,17-Feb,CHATHAM,ON,0.01
28546,,17-Feb,CHATHAM,ON,0.01
28546,,18-Feb,CHATHAM,ON,0.01
28546,,18-Feb,CHATHAM,ON,0.02
28546,,18-Feb,CHATHAM,ON,0.04
28546,,18-Feb,CHATHAM,ON,0.02
28546,,18-Feb,BOTHWELL,ON,0.01
28546,,18-Feb,CHATHAM,ON,0.01
28546,,18-Feb,SARNIA,ON,0.01
28546,,18-Feb,SARNIA,ON,0.03
28546,,18-Feb,CHATHAM,ON,0.01
28546,,18-Feb,CHATHAM,ON,0.01
28546,,19-Feb,CHATHAM,ON,0.02
28546,,19-Feb,CHATHAM,ON,0.01
28546,,19-Feb,CHATHAM,ON,0.04
28546,,19-Feb,CHATHAM,ON,0.01
28546,,19-Feb,BLENHEIM,ON,0.04
28546,,19-Feb,MONTREAL,PQ,0.02
28546,,19-Feb,SARNIA,ON,0.01
28546,,20-Feb,WALLACEBG,ON,0.02
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.02
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,WALLACEBG,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,BLENHEIM,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,DRESDEN,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,CHATHAM,ON,0.01
28546,,20-Feb,BOTHWELL,ON,0.01
28546,,20-Feb,SARNIA,ON,0.01
28546,,20-Feb,SARNIA,ON,0.03
28546,,20-Feb,SARNIA,ON,0.01
28546,,20-Feb,PORT ELGI,ON,0.03
28546,,20-Feb,LONDON,ON,0.02
28546,,22-Feb,CHATHAM,ON,0.1
28546,,22-Feb,SARNIA,ON,0.01
28546,,22-Feb,LONDON,ON,0.02
28546,,22-Feb,CHATHAM,ON,0.02
28546,,23-Feb,SARNIA,ON,0.06
28546,,23-Feb,CHATHAM,ON,0.11
